Date,Open,High,Low,Close,Volume
2026-08-28 07:50:00,1.35928,1.35942,1.35927,1.35928,0.0
2026-08-28 07:55:00,1.3593,1.35932,1.35903,1.35905,0.0
2026-08-28 08:00:00,1.35909,1.35943,1.35909,1.35932,0.0
2026-08-28 08:05:00,1.35935,1.35939,1.35929,1.35938,0.0
2026-08-28 08:10:00,1.35935,1.35955,1.35935,1.35947,0.0
2026-08-28 08:15:00,1.35948,1.35961,1.35948,1.35957,0.0
2026-08-28 08:20:00,1.35956,1.35961,1.35951,1.35957,0.0
2026-08-28 08:25:00,1.35954,1.35957,1.35941,1.35942,0.0
2026-08-28 08:30:00,1.35942,1.35957,1.35934,1.35953,0.0
2026-08-28 08:35:00,1.35949,1.35962,1.35949,1.35957,0.0
2026-08-28 08:40:00,1.35956,1.35958,1.35947,1.35949,0.0
2026-08-28 08:45:00,1.35949,1.35959,1.35948,1.35956,0.0
2026-08-28 08:50:00,1.35952,1.35961,1.35947,1.35957,0.0
2026-08-28 08:55:00,1.35952,1.35969,1.35952,1.35967,0.0
2026-08-28 09:00:00,1.35964,1.35972,1.35962,1.3597,0.0
2026-08-28 09:05:00,1.35967,1.35971,1.35962,1.35969,0.0
2026-08-28 09:10:00,1.35966,1.35982,1.35966,1.35979,0.0
2026-08-28 09:15:00,1.35973,1.35983,1.35969,1.35977,0.0
2026-08-28 09:20:00,1.35975,1.35975,1.35953,1.3596,0.0
2026-08-28 09:25:00,1.35956,1.35974,1.35952,1.35965,0.0
2026-08-28 09:30:00,1.35966,1.3597,1.35955,1.35964,0.0
2026-08-28 09:35:00,1.3596,1.35982,1.35955,1.35979,0.0
2026-08-28 09:40:00,1.35977,1.3598,1.35966,1.35968,0.0
2026-08-28 09:45:00,1.35968,1.35984,1.35968,1.35975,0.0
2026-08-28 09:50:00,1.35975,1.35982,1.35975,1.35975,0.0
2026-08-28 09:55:00,1.35976,1.3598,1.35966,1.35969,0.0
2026-08-28 10:00:00,1.35967,1.3598,1.35965,1.35979,0.0
2026-08-28 10:05:00,1.35976,1.35976,1.35965,1.35968,0.0
2026-08-28 10:10:00,1.35967,1.3597,1.35961,1.35965,0.0
2026-08-28 10:15:00,1.35966,1.3597,1.35948,1.3595,0.0
2026-08-28 10:20:00,1.35953,1.35953,1.35938,1.35953,0.0
2026-08-28 10:25:00,1.35949,1.35959,1.35939,1.35956,0.0
2026-08-28 10:30:00,1.3595,1.35958,1.35945,1.35957,0.0
2026-08-28 10:35:00,1.35955,1.3597,1.35953,1.35968,0.0
2026-08-28 10:40:00,1.35965,1.35965,1.35955,1.3596,0.0
2026-08-28 10:45:00,1.35957,1.35978,1.3595,1.35963,0.0
2026-08-28 10:50:00,1.35965,1.35968,1.35963,1.35966,0.0
2026-08-28 10:55:00,1.35965,1.35969,1.35954,1.35966,0.0
2026-08-28 11:00:00,1.35963,1.35969,1.35951,1.35968,0.0
2026-08-28 11:05:00,1.35962,1.35983,1.35959,1.35977,0.0
2026-08-28 11:10:00,1.35977,1.35979,1.35953,1.35953,0.0
2026-08-28 11:15:00,1.35954,1.35955,1.35944,1.3595,0.0
2026-08-28 11:20:00,1.35947,1.35959,1.35942,1.35958,0.0
2026-08-28 11:25:00,1.35956,1.35956,1.35945,1.35947,0.0
2026-08-28 11:30:00,1.35947,1.35949,1.35936,1.35946,0.0
2026-08-28 11:35:00,1.3594,1.35965,1.3594,1.35962,0.0
2026-08-28 11:40:00,1.35959,1.3597,1.35955,1.35963,0.0
2026-08-28 11:45:00,1.35961,1.35962,1.35919,1.35919,0.0
2026-08-28 11:50:00,1.35921,1.35933,1.3591,1.35911,0.0
2026-08-28 11:55:00,1.35914,1.35917,1.35906,1.35914,0.0
2026-08-28 12:00:00,1.35911,1.35913,1.35898,1.35905,0.0
2026-08-28 12:05:00,1.35903,1.35915,1.35894,1.35906,0.0
2026-08-28 12:10:00,1.35907,1.35911,1.35888,1.3589,0.0
2026-08-28 12:15:00,1.35891,1.35899,1.35884,1.35896,0.0
2026-08-28 12:20:00,1.35892,1.35925,1.35892,1.35922,0.0
2026-08-28 12:25:00,1.35914,1.35936,1.35906,1.35916,0.0
2026-08-28 12:30:00,1.35912,1.35916,1.35897,1.35898,0.0
2026-08-28 12:35:00,1.359,1.35915,1.359,1.3591,0.0
2026-08-28 12:40:00,1.35906,1.35914,1.35899,1.35904,0.0
2026-08-28 12:45:00,1.35902,1.35912,1.35894,1.35907,0.0
2026-08-28 12:50:00,1.35901,1.35931,1.35901,1.35929,0.0
2026-08-28 12:55:00,1.35925,1.3594,1.35925,1.35937,0.0
2026-08-28 13:00:00,1.35934,1.35949,1.3593,1.35942,0.0
2026-08-28 13:05:00,1.35942,1.35944,1.35934,1.35935,0.0
2026-08-28 13:10:00,1.35937,1.35942,1.35935,1.35936,0.0
2026-08-28 13:15:00,1.35936,1.35941,1.3593,1.35935,0.0
2026-08-28 13:20:00,1.35932,1.35936,1.35928,1.3593,0.0
2026-08-28 13:25:00,1.35928,1.35945,1.35917,1.35942,0.0
2026-08-28 13:30:00,1.35937,1.35942,1.35928,1.35938,0.0
2026-08-28 13:35:00,1.35936,1.35936,1.35917,1.35922,0.0
2026-08-28 13:40:00,1.35919,1.35926,1.35899,1.359,0.0
2026-08-28 13:45:00,1.359,1.35904,1.35898,1.35899,0.0
2026-08-28 13:50:00,1.359,1.35904,1.35897,1.359,0.0
2026-08-28 13:55:00,1.35899,1.35903,1.35892,1.35898,0.0
2026-08-28 14:00:00,1.35895,1.35903,1.35891,1.35898,0.0
2026-08-28 14:05:00,1.35897,1.35901,1.35886,1.3589,0.0
2026-08-28 14:10:00,1.35892,1.35898,1.35886,1.35889,0.0
2026-08-28 14:15:00,1.35888,1.359,1.35886,1.35898,0.0
2026-08-28 14:20:00,1.35894,1.35903,1.35891,1.35893,0.0
2026-08-28 14:25:00,1.35895,1.35895,1.35882,1.35886,0.0
2026-08-28 14:30:00,1.35887,1.35891,1.35881,1.35888,0.0
2026-08-28 14:35:00,1.35887,1.35892,1.35881,1.35891,0.0
2026-08-28 14:40:00,1.35888,1.35893,1.35879,1.35888,0.0
2026-08-28 14:45:00,1.35888,1.35893,1.35886,1.35886,0.0
2026-08-28 14:50:00,1.35888,1.35891,1.3588,1.35883,0.0
2026-08-28 14:55:00,1.35881,1.35892,1.35879,1.3589,0.0
2026-08-28 15:00:00,1.35887,1.35889,1.35878,1.35881,0.0
2026-08-28 15:05:00,1.35879,1.35884,1.35875,1.35883,0.0
2026-08-28 15:10:00,1.35882,1.35883,1.35873,1.35878,0.0
2026-08-28 15:15:00,1.35876,1.35892,1.35871,1.35874,0.0
2026-08-28 15:20:00,1.35876,1.35886,1.35875,1.35876,0.0
2026-08-28 15:25:00,1.35877,1.35882,1.35875,1.35875,0.0
2026-08-28 15:30:00,1.35876,1.35888,1.35876,1.35884,0.0
2026-08-28 15:35:00,1.35883,1.35884,1.35875,1.35881,0.0
2026-08-28 15:40:00,1.35878,1.35882,1.35873,1.35873,0.0
2026-08-28 15:45:00,1.35874,1.35884,1.35874,1.35882,0.0
2026-08-28 15:50:00,1.35879,1.35884,1.35875,1.35881,0.0
2026-08-28 15:55:00,1.35878,1.35915,1.35878,1.35914,0.0
2026-08-28 16:00:00,1.3591,1.35914,1.35891,1.35905,0.0
